Estado do Cliente,Categoria do Produto,Valor Total,Status Real,Status Previsto,Acerto do Modelo
SP,perfumery,65.0,1,1,True
MG,health_beauty,152.79,1,1,True
SP,baby,68.63,1,1,True
SP,computers_accessories,54.129999999999995,1,1,True
MG,sports_leisure,89.63000000000001,1,1,True
SP,housewares,180.79,1,1,True
RJ,housewares,133.19,1,1,True
SC,toys,146.26999999999998,1,1,True
SP,pet_shop,145.66,1,1,True
RS,health_beauty,252.06,1,1,True
SE,computers_accessories,67.28,1,1,True
SP,health_beauty,118.35,1,1,True
RJ,housewares,150.39,1,1,True
MG,housewares,188.85,1,1,True
SP,baby,162.39,1,1,True
RJ,telephony,45.22,1,1,True
SP,health_beauty,175.77,1,1,True
SP,electronics,19.64,1,1,True
PA,watches_gifts,46.629999999999995,1,1,True
SP,telephony,57.72,1,1,True
PE,furniture_decor,57.89,1,1,True
SP,sports_leisure,81.78,1,1,True
SP,housewares,282.74,1,1,True
SC,drinks,63.6,1,1,True
CE,luggage_accessories,264.67,1,1,True
SP,garden_tools,216.09,1,1,True
MG,bed_bath_table,107.53,1,1,True
SP,furniture_decor,86.02000000000001,1,1,True
RJ,sports_leisure,148.79,1,1,True
SP,toys,69.13,1,1,True
SP,electronics,30.689999999999998,1,1,True
PR,small_appliances,117.27,1,1,True
SP,garden_tools,31.279999999999998,1,1,True
SP,health_beauty,259.63,1,1,True
SP,dvds_blu_ray,45.53,1,1,True
SP,watches_gifts,56.78,1,1,True
SC,furniture_decor,194.79000000000002,1,1,True
SC,health_beauty,57.269999999999996,1,1,True
PA,health_beauty,159.39000000000001,1,1,True
SP,sports_leisure,73.72,1,1,True
SP,furniture_decor,81.16,1,1,True
RJ,stationery,147.15,1,1,True
MG,small_appliances,516.73,1,1,True
PR,toys,104.85,1,1,True
MG,bed_bath_table,164.24,1,1,True
RJ,toys,148.06,1,1,True
ES,garden_tools,67.5,1,1,True
SC,sports_leisure,94.3,1,1,True
MG,housewares,37.73,1,1,True
SP,musical_instruments,103.2,1,1,True
PE,watches_gifts,76.27000000000001,1,1,True
SP,fashion_bags_accessories,28.01,1,1,True
SP,health_beauty,112.25,1,1,True
RS,garden_tools,53.9,1,1,True
RN,watches_gifts,70.15,1,1,True
SC,home_confort,41.5,1,1,True
MG,sports_leisure,121.39,1,1,True
SP,garden_tools,65.75999999999999,1,1,True
RS,stationery,87.64,1,1,True
SP,computers_accessories,94.06,1,1,True
SP,fashio_female_clothing,58.94,1,1,True
SC,cool_stuff,136.59,1,1,True
SP,office_furniture,143.46,1,1,True
SC,health_beauty,90.17,1,1,True
SP,home_appliances_2,181.4,1,1,True
MT,garden_tools,53.9,1,1,True
SP,toys,96.36000000000001,1,1,True
SP,toys,116.85000000000001,1,1,True
RJ,bed_bath_table,58.59,1,1,True
SP,bed_bath_table,68.99,1,1,True
GO,home_confort,291.72,1,1,True
MG,garden_tools,112.13,1,1,True
PI,sports_leisure,60.28,1,1,True
PE,telephony,187.17000000000002,1,1,True
SP,watches_gifts,152.78,1,1,True
RJ,home_confort,107.78,1,1,True
RS,home_appliances_2,1472.47,1,1,True
CE,health_beauty,443.34,1,1,True
SP,bed_bath_table,156.33,1,1,True
BA,furniture_decor,145.07999999999998,1,1,True
RJ,telephony,302.46,1,1,True
PR,home_appliances,59.32,1,1,True
MG,stationery,65.0,1,1,True
PR,housewares,78.64,0,1,False
BA,computers_accessories,47.69,1,1,True
SP,sports_leisure,313.5,1,1,True
RJ,home_appliances,120.49,1,1,True
RJ,watches_gifts,44.230000000000004,1,1,True
RJ,toys,220.79000000000002,1,1,True
SP,computers,822.39,1,1,True
RJ,health_beauty,91.21,1,1,True
SP,housewares,56.78,1,1,True
PB,health_beauty,398.88,1,1,True
SP,health_beauty,118.35,1,1,True
MG,watches_gifts,128.65,1,1,True
SP,auto,131.73,1,1,True
RJ,stationery,116.94,1,1,True
PE,sports_leisure,135.26,1,1,True
SP,furniture_decor,112.96000000000001,1,1,True
SE,auto,232.43,1,1,True
SP,fashion_bags_accessories,55.550000000000004,1,1,True
SP,bed_bath_table,105.66,1,1,True
RJ,food_drink,46.019999999999996,1,1,True
ES,furniture_decor,57.5,1,1,True
SP,cool_stuff,152.17000000000002,1,1,True
SP,furniture_decor,170.0,1,1,True
CE,watches_gifts,117.9,1,1,True
RS,furniture_decor,553.0,1,1,True
RJ,computers_accessories,57.39,1,1,True
MG,luggage_accessories,101.24000000000001,1,1,True
SP,housewares,101.55000000000001,1,1,True
PR,bed_bath_table,180.15,1,1,True
RS,cool_stuff,111.17,1,1,True
DF,furniture_decor,153.75,1,1,True
MG,furniture_decor,124.25,1,1,True
RJ,sports_leisure,76.75999999999999,1,1,True
SP,office_furniture,216.67000000000002,1,1,True
PR,electronics,32.379999999999995,1,1,True
SP,auto,42.51,1,1,True
SP,computers_accessories,257.99,1,1,True
SP,toys,139.32,1,1,True
MG,computers_accessories,157.94,1,1,True
PR,housewares,78.6,1,1,True
SP,housewares,111.43,1,1,True
ES,watches_gifts,99.9,1,1,True
SP,musical_instruments,98.37,1,1,True
BA,health_beauty,1629.33,1,1,True
PB,toys,817.77,1,1,True
MG,housewares,151.3,1,1,True
SP,sports_leisure,164.35,1,1,True
SP,sports_leisure,133.85,1,1,True
SP,watches_gifts,42.39,1,1,True
SP,perfumery,346.38,1,1,True
SP,fashion_bags_accessories,42.769999999999996,1,1,True
MG,watches_gifts,96.57,1,1,True
SC,computers_accessories,100.24000000000001,1,1,True
RJ,furniture_living_room,216.29000000000002,1,1,True
SP,garden_tools,61.72,1,1,True
SP,furniture_decor,157.88,1,1,True
SP,stationery,92.57,1,1,True
MT,electronics,108.10000000000001,1,1,True
MT,baby,413.59,1,1,True
SP,auto,70.91,1,1,True
GO,telephony,40.7,1,1,True
RJ,watches_gifts,161.77,1,1,True
SP,sports_leisure,65.62,1,1,True
RJ,furniture_decor,98.14,1,1,True
RJ,sports_leisure,42.620000000000005,1,1,True
SP,bed_bath_table,193.84,1,1,True
SP,bed_bath_table,84.64,1,1,True
MG,housewares,146.38,1,1,True
SP,housewares,13.780000000000001,1,1,True
PE,telephony,47.62,1,1,True
SP,consoles_games,1628.07,1,1,True
SP,baby,57.989999999999995,1,1,True
RS,bed_bath_table,108.5,1,1,True
SC,baby,190.28,1,1,True
MG,health_beauty,207.22,1,1,True
SP,sports_leisure,130.26,1,1,True
RJ,housewares,75.89,1,1,True
RJ,perfumery,28.09,1,1,True
SC,fashion_bags_accessories,67.02,1,1,True
RS,watches_gifts,205.1,1,1,True
BA,auto,273.01,1,1,True
RJ,housewares,105.77000000000001,1,1,True
GO,health_beauty,62.31,1,1,True
SC,telephony,58.09,1,1,True
RJ,sports_leisure,43.0,1,1,True
SP,christmas_supplies,18.04,1,1,True
SP,consoles_games,329.98,1,1,True
SP,auto,345.91,1,1,True
MG,furniture_decor,68.04,1,1,True
SP,housewares,37.84,1,1,True
BA,furniture_decor,46.78,1,1,True
PR,health_beauty,155.62,1,1,True
RJ,telephony,75.07,1,1,True
PE,bed_bath_table,188.2,1,1,True
MG,perfumery,68.22,1,1,True
MG,agro_industry_and_commerce,50.11,1,1,True
SP,bed_bath_table,41.849999999999994,1,1,True
SP,bed_bath_table,94.31,1,1,True
SP,baby,46.72,1,1,True
DF,housewares,40.230000000000004,1,1,True
SP,furniture_decor,44.12,1,1,True
GO,costruction_tools_tools,53.61,1,1,True
SP,watches_gifts,161.54,1,1,True
BA,telephony,71.06,1,1,True
SP,furniture_living_room,129.01,1,1,True
SP,fashion_male_clothing,128.93,1,1,True
PR,auto,66.42,1,1,True
PR,furniture_decor,317.2,1,1,True
SP,perfumery,16.29,0,1,False
PA,telephony,131.47,1,1,True
SP,bed_bath_table,69.73,1,1,True
SP,sports_leisure,120.03,1,1,True
SP,perfumery,106.3,1,1,True
SP,furniture_decor,44.6,1,1,True
RJ,toys,79.53,1,1,True
MT,bed_bath_table,138.68,1,1,True
CE,agro_industry_and_commerce,55.15,1,1,True
MG,housewares,115.35000000000001,1,1,True
SP,perfumery,258.49,1,1,True
SP,watches_gifts,71.97,1,1,True
MG,sports_leisure,139.27,1,1,True
MG,telephony,43.0,1,1,True
SP,furniture_decor,76.62,1,1,True
SP,computers_accessories,203.78,1,1,True
SP,sports_leisure,154.56,1,1,True
SP,bed_bath_table,63.61,1,1,True
DF,bed_bath_table,225.46,1,1,True
MG,telephony,39.089999999999996,1,1,True
SP,housewares,31.79,1,1,True
SP,housewares,137.11,1,1,True
SP,cool_stuff,64.34,1,1,True
SC,computers_accessories,69.36,1,1,True
SP,small_appliances,348.89,1,1,True
SC,housewares,209.51,1,1,True
RJ,health_beauty,129.65,1,1,True
RJ,baby,126.64,1,1,True
SC,auto,47.83,1,1,True
SP,office_furniture,202.74,1,1,True
BA,computers_accessories,33.56,1,1,True
SP,luggage_accessories,88.45,1,1,True
SP,pet_shop,116.36000000000001,1,1,True
SP,cool_stuff,143.55,1,1,True
RS,health_beauty,218.51,1,1,True
BA,watches_gifts,353.66999999999996,1,1,True
MG,housewares,142.82,1,1,True
SP,auto,74.41,1,1,True
SP,housewares,59.17,1,1,True
MT,watches_gifts,81.12,1,1,True
PR,health_beauty,67.72,1,1,True
AP,computers_accessories,737.54,1,1,True
SP,pet_shop,34.68,1,1,True
PR,audio,73.27,1,1,True
SP,baby,123.01,1,1,True
SP,furniture_decor,51.64,1,1,True
SP,luggage_accessories,60.01,1,1,True
SP,sports_leisure,96.4,1,1,True
SP,bed_bath_table,188.92000000000002,1,1,True
PA,watches_gifts,217.45000000000002,1,1,True
SC,perfumery,83.65,1,1,True
SP,pet_shop,123.85,1,1,True
PB,office_furniture,149.36,1,1,True
RS,bed_bath_table,146.34,1,1,True
MG,cool_stuff,416.04,1,1,True
MG,garden_tools,206.87,1,1,True
MG,office_furniture,143.2,1,1,True
MG,toys,166.25,1,1,True
RS,home_construction,118.57,1,1,True
RJ,watches_gifts,349.87,1,1,True
MG,bed_bath_table,100.97,1,1,True
GO,baby,129.64000000000001,1,1,True
PE,telephony,112.50999999999999,1,1,True
ES,sports_leisure,39.59,1,1,True
SP,computers_accessories,47.61,1,1,True
ES,garden_tools,77.57,1,1,True
BA,auto,47.32,1,1,True
SP,toys,98.72,1,1,True
ES,pet_shop,62.480000000000004,1,1,True
SP,bed_bath_table,122.17,1,1,True
BA,furniture_decor,115.59,1,1,True
SP,housewares,17.04,1,1,True
GO,telephony,66.78,1,1,True
RJ,health_beauty,57.989999999999995,0,1,False
SP,housewares,42.58,1,1,True
PR,electronics,55.0,1,1,True
SP,bed_bath_table,41.34,1,1,True
PB,watches_gifts,1059.25,1,1,True
PB,books_general_interest,52.93,1,1,True
RN,cool_stuff,228.57,1,1,True
GO,bed_bath_table,67.59,1,1,True
RJ,electronics,174.57,1,1,True
SP,sports_leisure,159.79000000000002,1,1,True
MG,toys,178.56,1,1,True
MG,health_beauty,185.94,1,1,True
RJ,sports_leisure,283.65,1,1,True
PR,sports_leisure,119.79,1,1,True
RS,perfumery,82.55,1,1,True
SP,health_beauty,45.89,1,1,True
SP,sports_leisure,85.93,1,1,True
RJ,air_conditioning,808.9200000000001,1,1,True
MG,drinks,66.81,1,1,True
SP,housewares,49.129999999999995,1,1,True
SP,furniture_decor,70.92999999999999,1,1,True
MG,computers_accessories,286.09,1,1,True
RJ,watches_gifts,184.96,0,1,False
TO,baby,267.12,1,1,True
SC,sports_leisure,95.21000000000001,1,1,True
PR,sports_leisure,146.48000000000002,1,1,True
MT,cool_stuff,108.55,1,1,True
RJ,computers_accessories,92.99,1,1,True
SP,food,36.61,1,1,True
SP,health_beauty,335.04,1,1,True
RS,drinks,81.21000000000001,1,1,True
RS,toys,74.17,1,1,True
SP,electronics,21.43,1,1,True
MG,housewares,73.34,1,1,True
MT,perfumery,213.94,1,1,True
RJ,perfumery,245.19,1,1,True
SP,bed_bath_table,36.2,1,1,True
MG,auto,272.63,1,1,True
MG,sports_leisure,424.03,1,1,True
SP,stationery,54.1,0,1,False
ES,garden_tools,67.5,1,1,True
SP,health_beauty,88.82,0,1,False
RJ,watches_gifts,62.93,1,1,True
MG,perfumery,109.25999999999999,1,1,True
SP,housewares,30.509999999999998,1,1,True
PR,telephony,38.089999999999996,1,1,True
SP,bed_bath_table,102.03,1,1,True
MG,sports_leisure,1348.66,1,1,True
SP,furniture_decor,51.800000000000004,1,1,True
SP,furniture_decor,42.57,1,1,True
RS,auto,405.47,1,1,True
RJ,computers_accessories,101.93,1,1,True
SP,furniture_decor,210.48000000000002,1,1,True
RS,pet_shop,52.85,1,1,True
RJ,electronics,54.14,1,1,True
SP,cool_stuff,65.22999999999999,1,1,True
PI,garden_tools,1146.2,1,1,True
RJ,watches_gifts,117.77,1,1,True
PE,health_beauty,176.21,1,1,True
SP,housewares,120.65,1,1,True
SP,furniture_decor,96.01,1,1,True
SP,sports_leisure,74.64,1,1,True
PR,electronics,45.730000000000004,1,1,True
AL,computers_accessories,232.95,1,1,True
PR,watches_gifts,283.53,1,1,True
RJ,stationery,81.56,1,1,True
PR,consoles_games,38.959999999999994,1,1,True
SP,baby,178.27,1,1,True
SP,consoles_games,36.35,1,1,True
SP,sports_leisure,43.68,1,1,True
SP,bed_bath_table,58.89,1,1,True
GO,health_beauty,55.589999999999996,1,1,True
RS,electronics,37.129999999999995,1,1,True
MA,computers_accessories,359.11,1,1,True
SP,garden_tools,32.33,1,1,True
SP,health_beauty,186.1,1,1,True
SP,bed_bath_table,90.17,1,1,True
RJ,electronics,22.39,1,1,True
SP,furniture_decor,60.3,1,1,True
SP,auto,66.78,1,1,True
PR,luggage_accessories,147.07,1,1,True
SP,bed_bath_table,39.239999999999995,1,1,True
SP,toys,72.67,1,1,True
RJ,furniture_living_room,160.23,1,1,True
RJ,furniture_living_room,141.1,1,1,True
SP,food,94.66000000000001,1,1,True
BA,furniture_decor,177.34,1,1,True
RJ,sports_leisure,70.22999999999999,1,1,True
SP,watches_gifts,332.73,1,1,True
SP,bed_bath_table,133.76,1,1,True
PE,sports_leisure,51.66,1,1,True
GO,watches_gifts,44.1,1,1,True
SP,computers_accessories,62.0,1,1,True
SC,bed_bath_table,79.61,1,1,True
TO,watches_gifts,115.46000000000001,1,1,True
DF,sports_leisure,92.11000000000001,1,1,True
SP,stationery,42.589999999999996,1,1,True
PE,telephony,62.08,1,1,True
PR,baby,261.95,1,1,True
SP,bed_bath_table,56.989999999999995,1,1,True
MG,auto,72.57,1,1,True
MG,cool_stuff,115.89999999999999,1,1,True
SP,furniture_decor,71.75,1,1,True
SP,bed_bath_table,63.83,1,1,True
RJ,garden_tools,626.48,1,1,True
RJ,bed_bath_table,101.83,1,1,True
RS,telephony,34.64,1,1,True
GO,telephony,224.74,1,1,True
SP,computers_accessories,32.43,1,1,True
AL,garden_tools,53.9,1,1,True
SP,housewares,65.33,1,1,True
RS,pet_shop,50.31,1,1,True
RJ,toys,25.22,1,1,True
SP,health_beauty,105.74000000000001,1,1,True
SP,pet_shop,77.19999999999999,1,1,True
MG,sports_leisure,70.14,1,1,True
SP,perfumery,21.77,1,1,True
SP,health_beauty,257.21,1,1,True
SP,fashion_shoes,71.62,1,1,True
SP,computers_accessories,40.68,1,1,True
SP,construction_tools_construction,86.39,1,1,True
SP,bed_bath_table,118.24,1,1,True
SC,computers_accessories,90.38,1,1,True
SP,furniture_decor,61.989999999999995,1,1,True
RS,fashion_underwear_beach,77.5,1,1,True
GO,baby,162.62,1,1,True
SP,furniture_living_room,199.15,1,1,True
RS,perfumery,29.09,1,1,True
SP,garden_tools,73.34,1,1,True
PB,sports_leisure,127.37,1,1,True
SP,computers_accessories,757.94,1,1,True
SP,garden_tools,378.08000000000004,1,1,True
MT,telephony,33.77,1,1,True
SP,computers_accessories,38.42,1,1,True
SP,cool_stuff,307.84999999999997,1,1,True
SP,musical_instruments,322.38,1,1,True
SP,office_furniture,107.47,1,1,True
DF,furniture_decor,66.00999999999999,1,1,True
SP,toys,189.37,1,1,True
RS,housewares,167.04,1,1,True
PE,auto,135.58,1,1,True
RJ,garden_tools,370.69,1,1,True
RJ,baby,275.0,1,1,True
BA,computers_accessories,188.5,1,1,True
SP,telephony,26.38,1,1,True
RJ,auto,98.34,1,1,True
SP,furniture_decor,86.15,1,1,True
SP,industry_commerce_and_business,103.61000000000001,1,1,True
RS,sports_leisure,133.48,1,1,True
SP,watches_gifts,74.16,1,1,True
MG,furniture_decor,37.25,1,1,True
SC,perfumery,101.34,1,1,True
RS,bed_bath_table,84.12,1,1,True
SP,furniture_decor,47.739999999999995,1,1,True
SC,computers_accessories,114.45,1,1,True
RS,sports_leisure,42.17,1,1,True
SP,health_beauty,92.5,0,1,False
SP,housewares,77.84,1,1,True
MG,fashion_bags_accessories,78.2,1,1,True
SP,health_beauty,37.85,1,1,True
RS,sports_leisure,135.53,1,1,True
CE,health_beauty,80.55,1,1,True
GO,toys,85.24,1,1,True
SP,books_imported,84.79,1,1,True
SP,furniture_decor,162.71,1,1,True
SP,computers_accessories,45.3,1,1,True
SP,toys,93.78,1,1,True
PR,construction_tools_construction,200.32999999999998,1,1,True
SP,toys,49.239999999999995,1,1,True
PR,housewares,58.17,1,1,True
PE,housewares,56.94,1,1,True
SP,telephony,37.769999999999996,1,1,True
SP,bed_bath_table,220.04,1,1,True
MT,telephony,40.39,1,1,True
SP,cool_stuff,156.61,1,1,True
SC,housewares,237.63,1,1,True
SC,computers_accessories,14.24,1,1,True
SP,health_beauty,142.19,1,1,True
BA,computers,692.94,1,1,True
PR,toys,247.76,1,1,True
RJ,food_drink,39.230000000000004,1,1,True
DF,kitchen_dining_laundry_garden_furniture,239.34,1,1,True
SP,sports_leisure,120.78,1,1,True
SP,watches_gifts,121.7,1,1,True
SP,furniture_decor,106.21000000000001,1,1,True
SC,perfumery,133.58,1,1,True
MG,baby,344.53000000000003,1,1,True
RJ,computers_accessories,93.22,1,1,True
CE,fashion_shoes,142.66,1,1,True
RJ,watches_gifts,164.12,1,1,True
SP,kitchen_dining_laundry_garden_furniture,450.53,1,1,True
MT,health_beauty,121.62,1,1,True
PR,garden_tools,59.68,1,1,True
SP,computers_accessories,38.28,1,1,True
BA,bed_bath_table,34.29,1,1,True
SP,telephony,37.769999999999996,1,1,True
RS,bed_bath_table,317.47,1,1,True
RJ,stationery,147.15,1,1,True
SP,cool_stuff,142.94,1,1,True
SP,computers_accessories,82.57,1,1,True
MS,baby,467.67999999999995,1,1,True
SP,health_beauty,146.01,1,1,True
SP,home_confort,89.83000000000001,1,1,True
MG,auto,35.769999999999996,1,1,True
MG,health_beauty,49.09,1,1,True
ES,telephony,40.239999999999995,1,1,True
ES,telephony,190.66,1,1,True
SP,stationery,102.64,1,1,True
RS,housewares,65.94,1,1,True
SP,health_beauty,41.81,1,1,True
RJ,food_drink,36.96,1,1,True
SP,bed_bath_table,193.67999999999998,1,1,True
MG,health_beauty,165.8,1,1,True
RJ,computers_accessories,104.38,1,1,True
SP,furniture_decor,164.95,1,1,True
RJ,perfumery,376.35999999999996,1,1,True
SP,housewares,55.92,1,1,True
RJ,perfumery,126.12,1,1,True
SP,auto,251.64999999999998,1,1,True
SP,bed_bath_table,102.06,1,1,True
SP,bed_bath_table,113.62,1,1,True
MG,watches_gifts,266.4,1,1,True
MG,sports_leisure,44.1,1,1,True
SP,sports_leisure,1016.06,1,1,True
SP,computers_accessories,121.38,1,1,True
BA,watches_gifts,44.79,1,1,True
RJ,furniture_decor,322.96,1,1,True
SP,luggage_accessories,245.87,1,1,True
MG,watches_gifts,93.9,1,1,True
BA,sports_leisure,127.4,1,1,True
MG,bed_bath_table,71.53,1,1,True
SP,office_furniture,195.22,1,1,True
BA,perfumery,141.42,1,1,True
BA,auto,253.05,1,1,True
PR,watches_gifts,59.1,1,1,True
MG,bed_bath_table,139.52,1,1,True
BA,baby,139.48000000000002,1,1,True
SP,watches_gifts,56.78,1,1,True
SP,furniture_decor,64.62,1,1,True
PR,health_beauty,74.25,1,1,True
SP,sports_leisure,259.88,1,1,True
PB,housewares,93.21000000000001,1,1,True
RJ,housewares,72.66,1,1,True
SP,fashion_bags_accessories,47.44,1,1,True
SP,bed_bath_table,172.92000000000002,1,1,True
MG,computers_accessories,55.61,1,1,True
SP,bed_bath_table,161.54000000000002,1,1,True
SP,cool_stuff,227.0,1,1,True
SP,auto,125.78999999999999,1,1,True
PR,electronics,27.799999999999997,1,1,True
GO,computers_accessories,154.35,1,1,True
ES,sports_leisure,85.88,1,1,True
SP,books_general_interest,147.15,1,1,True
RJ,sports_leisure,112.37,1,1,True
SP,watches_gifts,156.44,1,1,True
MT,sports_leisure,72.94,1,1,True
RS,stationery,71.78999999999999,1,1,True
RJ,fashion_underwear_beach,65.0,1,1,True
SP,telephony,283.67,1,1,True
SP,watches_gifts,370.26,1,1,True
SP,housewares,56.39,1,1,True
MG,auto,142.96,1,1,True
SP,baby,102.11,1,1,True
SP,health_beauty,53.11,1,1,True
RJ,auto,87.64,1,1,True
MT,watches_gifts,127.3,1,1,True
SP,health_beauty,68.13,1,1,True
SP,health_beauty,47.68,1,1,True
SP,air_conditioning,208.59,1,1,True
MA,health_beauty,153.22,1,1,True
GO,bed_bath_table,116.11,1,1,True
GO,garden_tools,77.57,1,1,True
SP,garden_tools,69.24,1,1,True
SP,home_appliances,148.60000000000002,1,1,True
RJ,health_beauty,88.87,1,1,True
SP,bed_bath_table,77.22999999999999,1,1,True
CE,health_beauty,125.23,1,1,True
RJ,dvds_blu_ray,34.53,1,1,True
SP,stationery,92.57,1,1,True
RJ,bed_bath_table,46.01,1,1,True
RS,sports_leisure,54.59,1,1,True
SP,computers_accessories,286.84000000000003,1,1,True
RJ,health_beauty,1194.38,1,1,True
PR,baby,411.21,1,1,True
PR,food,187.91,0,1,False
MG,watches_gifts,67.33,1,1,True
ES,auto,455.48999999999995,1,1,True
SP,bed_bath_table,69.16,1,1,True
RJ,toys,81.99,1,1,True
SP,garden_tools,20.82,1,1,True
MG,computers_accessories,106.01,1,1,True
RJ,watches_gifts,227.47,1,1,True
CE,baby,185.93,1,1,True
BA,electronics,107.76,1,1,True
MG,electronics,37.0,1,1,True
DF,perfumery,71.14,1,1,True
SP,sports_leisure,51.01,1,1,True
SP,pet_shop,133.71,1,1,True
SC,housewares,187.43,1,1,True
MG,home_appliances,47.42,1,1,True
SP,stationery,66.91,1,1,True
SP,office_furniture,102.85000000000001,1,1,True
SP,housewares,83.78999999999999,1,1,True
SP,health_beauty,49.75,1,1,True
SC,office_furniture,140.60999999999999,1,1,True
RJ,toys,106.85000000000001,1,1,True
DF,perfumery,111.74,1,1,True
SP,furniture_decor,62.589999999999996,1,1,True
SP,baby,144.58,1,1,True
BA,toys,80.11,1,1,True
SP,home_appliances_2,739.7900000000001,1,1,True
SP,watches_gifts,36.39,1,1,True
MG,electronics,78.51,1,1,True
MS,furniture_decor,72.15,1,1,True
SP,computers_accessories,62.71,1,1,True
RS,watches_gifts,128.48,1,1,True
MT,health_beauty,67.49,1,1,True
SP,bed_bath_table,75.03,1,1,True
MG,pet_shop,332.48,1,1,True
MS,christmas_supplies,44.32,1,1,True
SP,office_furniture,209.94,1,1,True
SC,computers_accessories,63.42,1,1,True
PR,furniture_decor,89.88000000000001,1,1,True
BA,furniture_living_room,124.07,1,1,True
SP,small_appliances,58.08,1,1,True
SP,watches_gifts,144.43,1,1,True
SP,computers_accessories,93.31,1,1,True
BA,furniture_decor,117.91000000000001,1,1,True
RJ,auto,628.22,1,1,True
MG,garden_tools,168.5,1,1,True
SC,watches_gifts,607.87,1,1,True
SP,sports_leisure,188.73,1,1,True
PR,computers_accessories,263.87,1,1,True
AL,consoles_games,74.05,1,1,True
SP,cool_stuff,262.24,1,1,True
MG,furniture_decor,235.39,1,1,True
RJ,health_beauty,75.9,0,1,False
BA,toys,87.38,1,1,True
MG,electronics,36.69,1,1,True
GO,bed_bath_table,29.0,1,1,True
PR,garden_tools,485.51,1,1,True
SP,office_furniture,405.26,1,1,True
